,author,content,region,language,publish_date,followers,retweet,account_category,mentions,exist_target
947861,GENADIY_ALEX,'@ComradZampolit @VRSoloviev вот откуда столько укроботов...',Russian Federation,Russian,7/11/2015 23:01,1294,0,NonEnglish,COMRADZAMPOLIT,True
947863,GENADIY_ALEX,'@MaxDementiev @Peredorosl вот в чем их секрет',Russian Federation,Russian,7/12/2015 22:21,1294,0,NonEnglish,MAXDEMENTIEV,True
947865,GENADIY_ALEX,'@ComradZampolit и ведь укроп в это поверит...',Russian Federation,Russian,7/12/2015 23:00,1294,0,NonEnglish,COMRADZAMPOLIT,True
947866,GENADIY_ALEX,'@ComradZampolit ох длинны же руки у Кремля...',Russian Federation,Russian,7/14/2015 18:34,1294,0,NonEnglish,COMRADZAMPOLIT,True
947867,GENADIY_ALEX,'@zubovnik @anatoliisharii это уже не СМИ у бабок на скамеечке источники поавторитетнее',Russian Federation,Ukrainian,7/14/2015 18:55,1294,0,NonEnglish,ZUBOVNIK,True
947869,GENADIY_ALEX,'@byDrBre @LevSharansky причем 7 раз',Russian Federation,Russian,7/14/2015 19:46,1294,0,NonEnglish,BYDRBRE,True
947871,GENADIY_ALEX,'@MargoSavazh они так динозавров призовут и хана всем',Russian Federation,Russian,7/14/2015 21:33,1294,0,NonEnglish,MARGOSAVAZH,True
947872,GENADIY_ALEX,"'@ComradZampolit @LevSharansky как кто?! Каддафи, Хусейн и иже с ними.'",Russian Federation,Ukrainian,7/15/2015 18:43,1294,0,NonEnglish,COMRADZAMPOLIT,True
947874,GENADIY_ALEX,"'@byDrBre @n_barmaleykina Была бы моя воля, раздал бы всем пизды'",Russian Federation,Russian,7/15/2015 19:34,1294,0,NonEnglish,BYDRBRE,True
947876,GENADIY_ALEX,'@MargoSavazh емко',Russian Federation,Russian,7/15/2015 20:00,1294,0,NonEnglish,MARGOSAVAZH,True
947877,GENADIY_ALEX,'@zubovnik 70%',Russian Federation,Russian,7/15/2015 20:30,1294,0,NonEnglish,ZUBOVNIK,True
947878,GENADIY_ALEX,'@zubovnik хороший флэшмоб',Russian Federation,Russian,7/16/2015 23:42,1294,0,NonEnglish,ZUBOVNIK,True
947879,GENADIY_ALEX,'@zubovnik ох зря',Russian Federation,Russian,7/16/2015 23:42,1294,0,NonEnglish,ZUBOVNIK,True
947880,GENADIY_ALEX,'@MaxDementiev @LevSharansky не усидит',Russian Federation,Ukrainian,7/19/2015 22:38,1294,0,NonEnglish,MAXDEMENTIEV,True
947882,GENADIY_ALEX,'@ComradZampolit дальше-больше...',Russian Federation,Russian,7/23/2015 20:54,1294,0,NonEnglish,COMRADZAMPOLIT,True
947884,GENADIY_ALEX,'@ComradZampolit разумный выбор',Russian Federation,Russian,7/24/2015 19:28,1294,0,NonEnglish,COMRADZAMPOLIT,True
947885,GENADIY_ALEX,'@MaxDementiev @imerkouri что среди выпускниц редкость...',Russian Federation,Russian,7/24/2015 19:57,1294,0,NonEnglish,MAXDEMENTIEV,True
947887,GENADIY_ALEX,"'@zubovnik @korobkov у них это университетскими традициями называется, как в Риме...'",Russian Federation,Russian,7/24/2015 20:47,1294,0,NonEnglish,ZUBOVNIK,True
947889,GENADIY_ALEX,'@byDrBre на 5',Russian Federation,Russian,7/3/2015 23:11,1294,0,NonEnglish,BYDRBRE,True
947890,GENADIY_ALEX,'@MaxDementiev @GazetaRu @MaxDementiev как-то пидаросней попахивает',Russian Federation,Russian,7/3/2015 23:49,1294,0,NonEnglish,MAXDEMENTIEV,True
947892,GENADIY_ALEX,'@MaxDementiev @GazetaRu @MaxDementiev как-то пидаросней попахивает',Russian Federation,Russian,7/3/2015 23:49,1294,0,NonEnglish,MAXDEMENTIEV,True
947893,GENADIY_ALEX,'@LavrovMuesli а кто не видит-тот москаль',Russian Federation,Ukrainian,7/31/2015 8:20,1294,1,NonEnglish,LAVROVMUESLI,True
947895,GENADIY_ALEX,'@LevSharansky @ComradZampolit а сколько больниц и не счесть...',Russian Federation,Russian,7/4/2015 22:43,1294,0,NonEnglish,COMRADZAMPOLIT,True
947896,GENADIY_ALEX,'@MaxDementiev секс по-европейски',Russian Federation,Bulgarian,7/7/2015 20:06,1294,0,NonEnglish,MAXDEMENTIEV,True
947897,GENADIY_ALEX,'@ComradZampolit @LevSharansky свидомые скажут - не било!',Russian Federation,Ukrainian,7/7/2015 22:55,1294,0,NonEnglish,COMRADZAMPOLIT,True
947899,GENADIY_ALEX,'@ComradZampolit просто остальных расстраивать не хотят',Russian Federation,Russian,7/8/2015 22:53,1294,0,NonEnglish,COMRADZAMPOLIT,True
947900,GENADIY_ALEX,'@ComradZampolit ждем когда пустота у него в голове коллапсирует',Russian Federation,Russian,7/8/2015 22:54,1294,0,NonEnglish,COMRADZAMPOLIT,True
947901,GENADIY_ALEX,'@MaxDementiev изнасилованием?',Russian Federation,Russian,8/1/2015 23:39,1294,0,NonEnglish,MAXDEMENTIEV,True
947902,GENADIY_ALEX,'@NovostiSPb в оригинале',Russian Federation,Russian,8/12/2015 22:32,1294,0,NonEnglish,NOVOSTISPB,True
947903,GENADIY_ALEX,'@NovostiSPb поймать и намочить поджигателей',Russian Federation,Russian,8/13/2015 23:23,1294,0,NonEnglish,NOVOSTISPB,True
947904,GENADIY_ALEX,'@LuganskNovosti нашлись недовольные лягушатники?',Russian Federation,Russian,8/13/2015 23:42,1294,0,NonEnglish,LUGANSKNOVOSTI,True
947905,GENADIY_ALEX,"'@NovostiMsk цирк, и даже место верно выбрано'",Russian Federation,Russian,8/16/2015 18:35,1294,0,NonEnglish,NOVOSTIMSK,True
947906,GENADIY_ALEX,'@NovostiSPb и правильно',Russian Federation,Russian,8/17/2015 18:53,1294,0,NonEnglish,NOVOSTISPB,True
947907,GENADIY_ALEX,'@LuganskNovosti наконец!',Russian Federation,Russian,8/17/2015 20:44,1294,0,NonEnglish,LUGANSKNOVOSTI,True
947908,GENADIY_ALEX,'@NovostiSPb где-то закрывают - у нас открылись - молодцы!',Russian Federation,Russian,8/20/2015 18:48,1294,0,NonEnglish,NOVOSTISPB,True
947909,GENADIY_ALEX,"'@NovostiNsk страшен незащищенный секс, но не стоит думать что спирт продизенфицирует'",Russian Federation,Russian,8/20/2015 19:33,1294,0,NonEnglish,NOVOSTINSK,True
947910,GENADIY_ALEX,'@NovostiMsk верим... ждем...',Russian Federation,Russian,8/24/2015 18:59,1294,0,NonEnglish,NOVOSTIMSK,True
947911,GENADIY_ALEX,'@NovostiNN инфляция... брат',Russian Federation,Bulgarian,8/24/2015 19:19,1294,0,NonEnglish,NOVOSTINN,True
947912,GENADIY_ALEX,'@LuganskNovosti совсем они там рехнулись!',Russian Federation,Russian,8/25/2015 18:51,1294,0,NonEnglish,LUGANSKNOVOSTI,True
947913,GENADIY_ALEX,'@LuganskNovosti то есть уничтожила его',Russian Federation,Russian,8/25/2015 18:52,1294,0,NonEnglish,LUGANSKNOVOSTI,True
947914,GENADIY_ALEX,'@DonetskNovosti хоть кто-то нашелся...',Russian Federation,Russian,8/25/2015 19:15,1294,0,NonEnglish,DONETSKNOVOSTI,True
947915,GENADIY_ALEX,'@NovostiSPb хорошо бы',Russian Federation,Russian,8/28/2015 18:49,1294,0,NonEnglish,NOVOSTISPB,True
947916,GENADIY_ALEX,'@NovostiEkb вот она демократия...',Russian Federation,Russian,8/28/2015 19:14,1294,0,NonEnglish,NOVOSTIEKB,True
947917,GENADIY_ALEX,'@DonetskNovosti я же говорил - ему нельзя верить',Russian Federation,Russian,8/29/2015 20:01,1294,0,NonEnglish,DONETSKNOVOSTI,True
947918,GENADIY_ALEX,'@LuganskNovosti это у них входит в привычку',Russian Federation,Ukrainian,8/29/2015 20:21,1294,0,NonEnglish,LUGANSKNOVOSTI,True
947919,GENADIY_ALEX,'@NovostiNN чтоли дураки они наверно',Russian Federation,Russian,8/29/2015 20:41,1294,0,NonEnglish,NOVOSTINN,True
947920,GENADIY_ALEX,'@MaxDementiev @GrahamWP_UK для версий факты не нужны...',Russian Federation,Ukrainian,8/4/2015 21:17,1294,0,NonEnglish,MAXDEMENTIEV,True
947922,GENADIY_ALEX,'@ComradZampolit китайскую их же руками',Russian Federation,Russian,8/4/2015 21:37,1294,0,NonEnglish,COMRADZAMPOLIT,True
947923,GENADIY_ALEX,'@byDrBre ожидаемо',Russian Federation,Russian,8/4/2015 21:58,1294,0,NonEnglish,BYDRBRE,True
947924,GENADIY_ALEX,'@ComradZampolit обязательно',Russian Federation,Russian,8/5/2015 22:37,1294,0,NonEnglish,COMRADZAMPOLIT,True
947925,GENADIY_ALEX,'@zubovnik и скоро потеряет ещё столько-же если не больше...',Russian Federation,Russian,8/5/2015 23:14,1294,0,NonEnglish,ZUBOVNIK,True
947926,GENADIY_ALEX,'@byDrBre @VVP2_0 и в копыто и в пятак',Russian Federation,Russian,8/5/2015 23:44,1294,0,NonEnglish,BYDRBRE,True
947928,GENADIY_ALEX,'@ComradZampolit зато от налогов на нефть...',Russian Federation,Bulgarian,8/8/2015 23:19,1294,0,NonEnglish,COMRADZAMPOLIT,True
947929,GENADIY_ALEX,'@DonetskNovosti они нужны!',Russian Federation,Russian,8/8/2015 23:33,1294,0,NonEnglish,DONETSKNOVOSTI,True
947931,GENADIY_ALEX,"'@NovostiCrimea интересно как?! отбирают учебники, мечети сносят?'",Russian Federation,Russian,8/9/2015 18:49,1294,0,NonEnglish,NOVOSTICRIMEA,True
947932,GENADIY_ALEX,'@NovostiNsk для всех людей-бы сначала дома построили',Russian Federation,Russian,8/9/2015 19:33,1294,0,NonEnglish,NOVOSTINSK,True
947933,GENADIY_ALEX,'@NovostiSPb земля ему пухом!',Russian Federation,Russian,9/1/2015 20:09,1294,0,NonEnglish,NOVOSTISPB,True
947934,GENADIY_ALEX,'@NovostiNsk эх брали бы пример с камчатки...',Russian Federation,Russian,9/1/2015 20:34,1294,0,NonEnglish,NOVOSTINSK,True
947935,GENADIY_ALEX,'@NovostiEkb решила придать ускорения?',Russian Federation,Russian,9/1/2015 20:42,1294,0,NonEnglish,NOVOSTIEKB,True
947936,GENADIY_ALEX,'@NovostiKzn приятного гепатита ему',Russian Federation,Russian,9/10/2015 0:14,1294,0,NonEnglish,NOVOSTIKZN,True
947937,GENADIY_ALEX,'@MaxDementiev наша медицина и не такое может',Russian Federation,Ukrainian,9/10/2015 0:51,1294,0,NonEnglish,MAXDEMENTIEV,True
947938,GENADIY_ALEX,'@byDrBre оно и к лучшему!',Russian Federation,Russian,9/10/2015 1:22,1294,0,NonEnglish,BYDRBRE,True
947939,GENADIY_ALEX,'@zubovnik у животных в отличии от украинцев - есть мозг',Russian Federation,Russian,9/10/2015 1:33,1294,0,NonEnglish,ZUBOVNIK,True
947940,GENADIY_ALEX,'@ComradZampolit все вполне закономерно',Russian Federation,Russian,9/10/2015 1:57,1294,0,NonEnglish,COMRADZAMPOLIT,True
947941,GENADIY_ALEX,'@NovostiKzn без поражений не бывает побед',Russian Federation,Russian,9/10/2015 22:51,1294,0,NonEnglish,NOVOSTIKZN,True
947942,GENADIY_ALEX,'@MargoSavazh а пирожки Нуланд есть?',Russian Federation,Russian,9/10/2015 2:19,1294,0,NonEnglish,MARGOSAVAZH,True
947943,GENADIY_ALEX,"'@NovostiUf полезные мероприятия, надо что бы такое по всей России проводилось'",Russian Federation,Russian,9/11/2015 0:15,1294,0,NonEnglish,NOVOSTIUF,True
947944,GENADIY_ALEX,'@MaxDementiev в ларьках всегда продают',Russian Federation,Russian,9/11/2015 1:19,1294,0,NonEnglish,MAXDEMENTIEV,True
947945,GENADIY_ALEX,'@ComradZampolit из этих мест не хочется уезжать в суетливый мегаполис',Russian Federation,Russian,9/11/2015 1:40,1294,0,NonEnglish,COMRADZAMPOLIT,True
947946,GENADIY_ALEX,'@MargoSavazh коллективное фото свидомых',Russian Federation,Russian,9/11/2015 2:32,1294,0,NonEnglish,MARGOSAVAZH,True
947947,GENADIY_ALEX,'@DonetskNovosti тупо едут в Европу жить на пособие и все',Russian Federation,Russian,9/14/2015 23:39,1294,0,NonEnglish,DONETSKNOVOSTI,True
947948,GENADIY_ALEX,'@DonetskNovosti удивительно что их вообще кормят',Russian Federation,Russian,9/14/2015 23:40,1294,0,NonEnglish,DONETSKNOVOSTI,True
947952,GENADIY_ALEX,'@DonetskNovosti кто его только не читал',Russian Federation,Russian,9/17/2015 23:26,1294,0,NonEnglish,DONETSKNOVOSTI,True
947953,GENADIY_ALEX,'@NovostiSPb таких надо сразу расстреливать',Russian Federation,Russian,9/18/2015 23:41,1294,0,NonEnglish,NOVOSTISPB,True
947954,GENADIY_ALEX,'@LuganskNovosti вот он идеал. к которому стремиться пол-мира - стыдно!',Russian Federation,Russian,9/2/2015 18:34,1294,0,NonEnglish,LUGANSKNOVOSTI,True
947955,GENADIY_ALEX,'@DonetskNovosti бесполезно это вам не Янукович - опыту поболе будет',Russian Federation,Russian,9/2/2015 19:03,1294,0,NonEnglish,DONETSKNOVOSTI,True
947956,GENADIY_ALEX,'@NovostiMsk символично',Russian Federation,Russian,9/2/2015 19:16,1294,0,NonEnglish,NOVOSTIMSK,True
947957,GENADIY_ALEX,'@NovostiNsk обычная практика выбивания показаний для закрытия дела',Russian Federation,Russian,9/22/2015 22:31,1294,0,NonEnglish,NOVOSTINSK,True
947958,GENADIY_ALEX,'@NovostiMsk в России в 21 год все уже бросают пить',Russian Federation,Russian,9/22/2015 23:45,1294,0,NonEnglish,NOVOSTIMSK,True
947959,GENADIY_ALEX,'@NovostiSPb Господь Бог - все видит',Russian Federation,Ukrainian,9/25/2015 20:21,1294,0,NonEnglish,NOVOSTISPB,True
947960,GENADIY_ALEX,'@LuganskNovosti Коломойский и компания',Russian Federation,Russian,9/25/2015 22:06,1294,0,NonEnglish,LUGANSKNOVOSTI,True
947961,GENADIY_ALEX,'@LuganskNovosti теперь все за счет работка',Russian Federation,Russian,9/25/2015 22:08,1294,0,NonEnglish,LUGANSKNOVOSTI,True
947962,GENADIY_ALEX,'@DonetskNovosti надеюсь выгодно обменяли',Russian Federation,Russian,9/26/2015 18:54,1294,0,NonEnglish,DONETSKNOVOSTI,True
947963,GENADIY_ALEX,'@NovostiEkb тогда надо до 25 лет запретить продавать',Russian Federation,Russian,9/26/2015 20:04,1294,0,NonEnglish,NOVOSTIEKB,True
947965,GENADIY_ALEX,'@NovostiSPb может даже из группы выйдем',Russian Federation,Russian,9/30/2015 18:49,1294,0,NonEnglish,NOVOSTISPB,True
947966,GENADIY_ALEX,'@NovostiSPb ох не в Петербурге это ставить надо!',Russian Federation,Ukrainian,9/5/2015 19:31,1294,0,NonEnglish,NOVOSTISPB,True
947967,GENADIY_ALEX,'@NovostiMsk надо съездить!',Russian Federation,Ukrainian,9/5/2015 20:41,1294,0,NonEnglish,NOVOSTIMSK,True
947968,GENADIY_ALEX,'@NovostiSPb хоть каждый день готов ходить!',Russian Federation,Russian,9/6/2015 21:50,1294,0,NonEnglish,NOVOSTISPB,True
947970,GENADIY_ALEX,'@MaxDementiev страшные деньги пропивали',Russian Federation,Russian,9/9/2015 21:46,1294,0,NonEnglish,MAXDEMENTIEV,True
947994,GEOMAKSS123,"'@geomakss123 Жизнь и смерть - рай и ад: всегда на земле рядом ходят! А золотая серидина - это басни сатанистов, что бы большенство,ушло в ад'",Unknown,Russian,3/7/2016 15:44,1294,1,NonEnglish,GEOMAKSS123,True
948016,GEORGIOSTR,'@NovostiOmska потому что не пить  - тоже вредно',United States,Ukrainian,10/4/2015 20:29,1768,0,NonEnglish,NOVOSTIOMSKA,True
948017,GEORGIOSTR,'@zubovnik @BarackObama веско',United States,Russian,7/16/2015 23:43,1768,0,NonEnglish,ZUBOVNIK,True
948019,GEORGIOSTR,"'@LuganskNovosti французская оппозиция это те кто предпочитает пиво, или арабы?'",United States,Russian,8/13/2015 23:42,1768,0,NonEnglish,LUGANSKNOVOSTI,True
948020,GEORGIOSTR,'@MaxDementiev самый первый серфер сети интернет',United States,Russian,9/11/2015 1:20,1768,0,NonEnglish,MAXDEMENTIEV,True
948092,GEVIWSEKTOR,'@NovostiMsk а где православные активисты?',Russian Federation,Russian,10/23/2015 20:08,933,0,NonEnglish,NOVOSTIMSK,True
948093,GEVIWSEKTOR,'@byDrBre @Sandy_mustache а как этого футболисты боятся...',Russian Federation,Russian,7/14/2015 19:47,933,0,NonEnglish,BYDRBRE,True
948095,GEVIWSEKTOR,'@LuganskNovosti так пить на что-то надо...',Russian Federation,Ukrainian,9/2/2015 18:34,933,0,NonEnglish,LUGANSKNOVOSTI,True
948096,GEVIWSEKTOR,'@NovostiEkb прям как лада приора низко посаженная',Russian Federation,Russian,9/26/2015 20:05,933,0,NonEnglish,NOVOSTIEKB,True
948402,GGAZARJN,'@zubovnik и в основном за её же деньги',United States,Ukrainian,6/30/2015 20:07,1024,0,NonEnglish,ZUBOVNIK,True
948403,GGAZARJN,'@byDrBre @Sandy_mustache вопрос - кому откатить?',United States,Russian,7/15/2015 19:36,1024,0,NonEnglish,BYDRBRE,True
948573,GIBBS_JEREMY_,'@Jenn_Abrams they hope to get a more vivid sexual life while in ISIS?',United States,English,6/15/2015 17:24,405,0,RightTroll,JENN_ABRAMS,True
948574,GIBBS_JEREMY_,'@Politweecs I think it's great technology',United States,English,6/19/2015 17:36,405,0,RightTroll,POLITWEECS,True
948580,GIBBS_JEREMY_,'@Politweecs she doesn't understand what she's talking about',United States,English,7/13/2015 16:42,405,0,RightTroll,POLITWEECS,True
948581,GIBBS_JEREMY_,"'@Jenn_Abrams we should move forward, not look backwards'",United States,English,7/9/2015 17:44,405,0,RightTroll,JENN_ABRAMS,True
948589,GIBBS_JEREMY_,'@Jenn_Abrams NSA coming for you!',United States,English,8/14/2015 17:40,405,0,RightTroll,JENN_ABRAMS,True
948591,GIBBS_JEREMY_,'@Politweecs ISIS? how did they get there?',United States,English,8/17/2015 17:10,405,0,RightTroll,POLITWEECS,True
948596,GINNAGINNAA,'@Politweecs interesting',United States,English,8/12/2015 18:18,69,0,RightTroll,POLITWEECS,True
948651,GIRSHVASILISA,"Украина готова потерять все, лишь бы не сотрудничать с Россией @Manzal_   https://t.co/R2qbPX1GgG",Unknown,Russian,12/11/2015 14:02,178,1,NonEnglish,MANZAL_,True
948874,GLEBNIKON,'@WarfareWW Picture of the #Russian ambassador right before the attack https://t.co/Y6LB40RaK6',Unknown,English,12/19/2016 18:48,3426,1,NonEnglish,WARFAREWW,True
